% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=259925, Thu Oct 17 11:12:32 2024
1 160 0.9468816208626638 1.0000333338888951 1.0 1.0 1.0000166668055563 1.0000333338888951
2 320 0.98736618050007 1.0829663207677707 0.23553320955924933 0.23553320955924933 0.8088866882598883 1.0829663207677707
31 4960 2.659615249235933 0.0008679649130436142 1.8720076848936443e-06 1.8720076848936443e-06 0.0003370785050281808 0.0008679649130436142
3 480 1.013410169734726 1.1610110262096514 0.0727956227494444 0.0727956227494444 0.7571118357495543 1.1610110262096514
32 5120 2.6377414685070413 0.0006773401905377991 1.3439616782392204e-06 1.3439616782392204e-06 0.00028378962969790515 0.0006773401905377991
4 640 1.068766577049389 1.3833528666694346 0.021646672245006857 0.021646672245006857 0.8239153213928256 1.3833528666694346
33 5280 2.532459568365847 0.000622712646283094 1.1651513560839063e-06 1.1651513560839063e-06 0.00022286941160375444 0.000622712646283094
5 800 1.182007686881049 1.5041719323845573 0.016832174694647088 0.016832174694647088 0.8166967255775993 1.5041719323845573
34 5440 2.3390983824355125 0.000610389728157035 1.0680723907474992e-06 1.0680723907474992e-06 0.00016858043008874203 0.000610389728157035
6 960 1.5487420609843328 1.8715307220283508 0.012574950674742222 0.012574950674742222 0.7292173510934431 1.8715307220283508
35 5600 2.3850434075463545 0.0005019141276831326 9.831388279046508e-07 9.831388279046508e-07 0.00014594859534124982 0.0005019141276831326
7 1120 1.922711109953307 1.8879245599353724 0.008672705405779243 0.008672705405779243 0.6767999920330602 1.8879245599353724
8 1280 2.0698653337756285 1.7384648384707326 0.005110632314280029 0.005110632314280029 0.50226814139109 1.7384648384707326
9 1440 2.20212394285961 0.9461620602460878 0.0030726165263842337 0.0030726165263842337 0.536522063243283 0.9461620602460878
10 1600 2.18447733603443 0.6815952488330411 0.0016173865098954648 0.0016173865098954648 0.4551512909714906 0.6815952488330411
11 1760 2.011509210504921 0.47132064463048845 0.0011063337357675683 0.0011063337357675683 0.4056622689190774 0.47132064463048845
12 1920 1.8444567172132207 0.41084056859396717 0.0010169867194686998 0.0010169867194686998 0.2938438088930596 0.41084056859396717
13 2080 2.013547070175578 0.44901640708252133 0.000698372288888119 0.000698372288888119 0.23400499007415718 0.44901640708252133
14 2240 1.9543971855517412 0.42909641003677707 0.0007413254036746792 0.0007413254036746792 0.19228729234203726 0.42909641003677707
15 2400 2.0402609133523866 0.4328674293339969 0.0005146343607883646 0.0005146343607883646 0.1558467730214895 0.4328674293339969
16 2560 1.9754679587573978 0.4022246754477768 0.0003790914224375115 0.0003790914224375115 0.13731399438433722 0.4022246754477768
17 2720 1.9464196815671564 0.3534561466656251 0.0003414905825838296 0.0003414905825838296 0.14786549427182724 0.3534561466656251
18 2880 2.099505060983107 0.33564047097161676 0.00031710193085212555 0.00031710193085212555 0.1276575399810938 0.33564047097161676
19 3040 1.9408331071582907 0.2286690186988876 0.00028221460348078306 0.00028221460348078306 0.11903312503351449 0.2286690186988876
20 3200 1.9889611812487755 0.11178988944981294 0.00020189932364474275 0.00020189932364474275 0.10301791053967714 0.11178988944981294
21 3360 1.86438282720238 0.08811636470981135 0.0001722129504224031 0.0001722129504224031 0.05493631753990909 0.08811636470981135
22 3520 1.8303903593891306 0.059974511632328024 0.0001172839476722611 0.0001172839476722611 0.03063875362843927 0.059974511632328024
23 3680 1.7268112339414818 0.03850498595213756 8.056378394774492e-05 8.056378394774492e-05 0.013665742611747824 0.03850498595213756
24 3840 1.6717019258650563 0.02172227517372272 3.797478829094834e-05 3.797478829094834e-05 0.00879731335033626 0.02172227517372272
25 4000 1.71130179470991 0.013484290709836508 1.6443692491500434e-05 1.6443692491500434e-05 0.00548707113634266 0.013484290709836508
26 4160 1.5679170931402795 0.010582390358206644 8.166944446572472e-06 8.166944446572472e-06 0.0029521606204666664 0.010582390358206644
27 4320 1.6677821464791764 0.005426992028974924 4.504336214900209e-06 4.504336214900209e-06 0.0015134499035702582 0.005426992028974924
28 4480 1.6761207923587984 0.003912001284835905 1.9138683519616323e-06 1.9138683519616323e-06 0.001000554856243115 0.003912001284835905
29 4640 1.5726540998860452 0.002333852635863127 9.575379929783043e-07 9.575379929783043e-07 0.0004930236858489436 0.002333852635863127
30 4800 1.5112118287495202 0.0011653297997560302 4.355893932771493e-07 4.355893932771493e-07 0.000319843306676691 0.0011653297997560302
31 4960 1.4464961091693012 0.0008377199713831704 2.5346745220619056e-07 2.5346745220619056e-07 0.00014154164258153713 0.0008377199713831704
32 5120 1.334391172528831 0.0005104223042442065 2.5939916009025547e-07 2.5939916009025547e-07 8.838639811463236e-05 0.0005104223042442065
33 5280 1.2880763232006904 0.0003597562178184497 2.5128640826392357e-07 2.5128640826392357e-07 6.432376089532991e-05 0.0003597562178184497
34 5440 1.364602418500862 0.00031065805040047536 2.7017047729759955e-07 2.7017047729759955e-07 5.970239695224899e-05 0.00031065805040047536
35 5600 1.255303087156248 0.0002647600135440151 3.0170727925109545e-07 3.0170727925109545e-07 5.833459066285629e-05 0.0002647600135440151
36 5760 1.1337056253747422 0.0002616680620639124 2.5467889917543204e-07 2.5467889917543204e-07 4.960726635420111e-05 0.0002616680620639124
37 5920 1.211085872685855 0.0002280734589590235 2.777908715444235e-07 2.777908715444235e-07 4.475101496665357e-05 0.0002280734589590235
38 6080 1.179668704013379 0.00019993990927472108 2.5621149440685275e-07 2.5621149440685275e-07 4.627299789104368e-05 0.00019993990927472108
