% # columns="iteration, evaluation, void, void, void, xmean", seed=106258, Tue Mar  4 21:13:18 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 160 0 0 0 699603.2560112478 0.4790535428135812 9.07005485059384
2 320 0 0 0 702071.5691787397 0.474769094178447 8.988250943613943
3 480 0 0 0 701362.4873258813 0.46182640252395196 8.804230775109716
4 640 0 0 0 701654.6206959267 0.4456451405070288 8.381206880270977
5 800 0 0 0 702402.2199127586 0.4166171445748973 7.838718429450699
6 960 0 0 0 702731.6709525795 0.3745721684328871 7.1859092961243975
7 1120 0 0 0 704186.1425580533 0.32534846172179627 6.451896169535995
8 1280 0 0 0 703370.4136808251 0.29900217213000474 5.892349925652714
9 1440 0 0 0 703937.1586788162 0.29397806898065815 5.906848806940048
10 1600 0 0 0 704437.6318709496 0.28480379298482583 5.695055062812459
11 1760 0 0 0 705149.336309885 0.2580696772799566 5.507047824134285
12 1920 0 0 0 705494.8263389883 0.23028452576133124 5.279504185281679
13 2080 0 0 0 705489.1570994642 0.20811589019316895 5.259572222225495
14 2240 0 0 0 705200.3631080375 0.20674115773069832 5.490887049438296
15 2400 0 0 0 705080.1456884815 0.17645378490396343 5.53259833884649
16 2560 0 0 0 705022.2290807704 0.10584926648826673 5.562549396369748
17 2720 0 0 0 705002.2001562164 0.05901199309336644 5.682536506040598
18 2880 0 0 0 704995.5079983929 0.057460844310884766 5.6784469652816965
19 3040 0 0 0 704980.1431290604 0.05141581755288793 5.696971310973192
20 3200 0 0 0 704975.3255028466 0.048644161731045875 5.697058878785382
21 3360 0 0 0 704970.9422620126 0.048990838519747205 5.701350364548572
22 3520 0 0 0 704970.1106347782 0.049238637841461055 5.702028563880514
23 3680 0 0 0 704970.3649633805 0.050088177076306736 5.700752715104123
24 3840 0 0 0 704970.3238348633 0.05002689910248437 5.700182220480928
25 4000 0 0 0 704970.2098284928 0.05004284591870576 5.699664297727072
26 4160 0 0 0 704970.1010796299 0.05001485382673289 5.699881243465025
27 4320 0 0 0 704970.0617670196 0.049985356869004925 5.699932018007887
28 4480 0 0 0 704970.045016134 0.049994612418555046 5.6999646740139704
29 4640 0 0 0 704970.0467353034 0.04998892312193339 5.699983785252962
30 4800 0 0 0 704970.0550316146 0.049999179323787446 5.699992100976644
31 4960 0 0 0 704970.0536352332 0.050002366998310344 5.699999017000544
32 5120 0 0 0 704970.0547083365 0.05000002708703363 5.699996514847251
33 5280 0 0 0 704970.0544745038 0.049999751179111845 5.699998078265023
34 5440 0 0 0 704970.0545263182 0.05000006867144869 5.699998487869869
